20150763,1,9/5/2015 19:47,Yes,3,3,2,3,2,4,4,4,3,3,3,3,17,5.7,,0,,,,
20150917,1,9/6/2015 12:08,Yes,3,3,3,3,4,4,4,4,1,3,3,3,18,6.0,,0,,,,
20150914,1,9/7/2015 14:20,Yes,3,3,2,3,3,4,-,4,3,3,2,3,13,4.3,,0,,,,
20150844,1,9/7/2015 17:38,Yes,3,3,1,3,1,4,2,4,-,3,2,3,9,3.0,,0,,,,
20150747,1,9/7/2015 10:07,Yes,1,3,2,3,2,4,2,4,2,3,3,3,12,4.0,,0,,,,
20150783,1,9/7/2015 16:21,Yes,3,3,1,3,3,4,4,4,0,3,2,3,13,4.3,,0,,,,
20150390,1,9/7/2015 17:32,Yes,3,3,3,3,2,4,2,4,2,3,3,3,15,5.0,,0,,,,
20150953,1,9/7/2015 16:03,Yes,2,3,1,3,3,4,2,4,2,3,2,3,12,4.0,,0,,,,
20150200,1,9/7/2015 7:25,Yes,3,3,2,3,4,4,3,4,-,3,1,3,13,4.3,,0,,,,
20150116,1,9/7/2015 17:49,Yes,2,3,3,3,3,4,3,4,2,3,1,3,14,4.7,,0,,,,
20150369,1,9/7/2015 15:23,Yes,2,3,-,3,4,4,2,4,2,3,3,3,13,4.3,,0,,,,
20150262,1,9/7/2015 11:31,Yes,3,3,0,3,2,4,2,4,2,3,3,3,12,4.0,,0,,,,
20150677,1,9/7/2015 17:14,Yes,3,3,2,3,4,4,4,4,3,3,3,3,19,6.3,,0,,,,
20151086,1,9/7/2015 16:45,Yes,3,3,3,3,4,4,2,4,3,3,2,3,17,5.7,,0,,,,
20150463,1,9/7/2015 14:21,Yes,2,3,2,3,3,4,2,4,0,3,1,3,10,3.3,,0,,,,
20150432,1,9/7/2015 14:13,Yes,2,3,3,3,0,4,-,4,3,3,3,3,11,3.7,,0,,,,
20150043,1,9/7/2015 16:52,Yes,2,3,1,3,4,4,2,4,1,3,3,3,13,4.3,,0,,,,
20150301,1,9/7/2015 10:11,Yes,3,3,1,3,2,4,3,4,2,3,2,3,13,4.3,,0,,,,
20150667,1,9/7/2015 17:00,Yes,3,3,2,3,4,4,4,4,3,3,3,3,19,6.3,,0,,,,
20150318,1,9/7/2015 18:00,Yes,1,3,3,3,4,4,2,4,2,3,-,3,12,4.0,,0,,,,
20151021,1,9/7/2015 9:24,Yes,3,3,2,3,3,4,4,4,3,3,2,3,17,5.7,,0,,,,
20150329,1,9/7/2015 15:36,Yes,-,3,2,3,4,4,4,4,3,3,3,3,16,5.3,,0,,,,
20150590,1,9/7/2015 15:58,Yes,2,3,1,3,2,4,0,4,2,3,3,3,10,3.3,,0,,,,
20150858,1,9/7/2015 11:36,Yes,2,3,3,3,3,4,1,4,3,3,2,3,14,4.7,,0,,,,
20150286,1,9/7/2015 14:51,Yes,3,3,2,3,3,4,3,4,1,3,2,3,14,4.7,,0,,,,
20150910,1,9/6/2015 21:45,Yes,3,3,0,3,4,4,4,4,3,3,1,3,15,5.0,,0,,,,
20150749,1,9/6/2015 19:09,Yes,2,3,2,3,3,4,4,4,3,3,3,3,17,5.7,,0,,,,
20151110,1,9/7/2015 10:59,Yes,3,3,3,3,4,4,4,4,1,3,3,3,18,6.0,,0,,,,
20151135,1,9/7/2015 17:27,Yes,2,3,3,3,4,4,4,4,3,3,2,3,18,6.0,,0,,,,
